handle-or-did,cid,did,uri,url,timestamp_utc,local_time,indexed_at_utc,user_did,user_handle,text,original_text,repost_count,like_count,reply_count,quote_count,bookmark_count,bridgy_original_url,user_url,user_diplay_name,user_langs,user_avatar,user_created_at,user_timestamp_utc,to_post_cid,to_post_did,to_post_uri,to_post_url,to_user_did,to_root_post_cid,to_root_post_did,to_root_post_uri,to_root_post_url,to_root_user_did,repost_by_user_did,repost_by_user_handle,repost_created_at,repost_timestamp_utc,quoted_cid,quoted_did,quoted_uri,quoted_url,quoted_user_did,quoted_user_handle,quoted_created_at,quoted_timestamp_utc,quoted_status,links,domains,card_link,card_title,card_description,card_thumbnail,media_urls,media_thumbnails,media_types,media_alt_texts,mentioned_user_dids,mentioned_user_handles,hashtags,replies_rules,replies_rules_created_at,replies_rules_timestamp_utc,hidden_replies_uris,collection_time,collected_via,match_query
medialab-scpo.bsky.social,bafyreie23eppbgng2y3iy26tpye3rdm5oqudthv2gqey7ofyzab4xvnwqa,3mlvd2qcths2b,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mlvd2qcths2b,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mlvd2qcths2b,1778847702,2026-05-15T12:21:42.083000,2026-05-15T12:21:45.369Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📣 Le médialab recrute !

Le médialab recherche un·e alternant·e en communication afin de participer à la mise en œuvre des actions de communication du laboratoire pour promouvoir ses activités.

@sciencespo.bsky.social 

Détails de l'offre et candidature 👇 https://medialab.sciencespo.fr/actu/recrute-alternante-en-communication/","📣 Le médialab recrute !

Le médialab recherche un·e alternant·e en communication afin de participer à la mise en œuvre des actions de communication du laboratoire pour promouvoir ses activités.

@sciencespo.bsky.social 

Détails de l'offre et candidature 👇",0,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/recrute-alternante-en-communication/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/recrute-alternante-en-communication/,Recrute alternant·e en communication | médialab Sciences Po,Le médialab est à la recherche d'un·e alternant·e en communication pour la rentrée 2026.,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreiakho7ascg26li2cdrjnwhc5v4dvbcxwysvfa77ezkwpomun2cydu,,,,,did:plc:2p6tqhqhfjpexdvllf4nsauv,sciencespo.bsky.social,,,,,,2026-05-19T00:45:19.430369,,1
medialab-scpo.bsky.social,bafyreifdp3bmt25gcugec7bumhulgbg6glxgcxhx26itikn2im3hrelptu,3mlqd3l2sw22r,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mlqd3l2sw22r,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mlqd3l2sw22r,1778675931,2026-05-13T12:38:51.440000,2026-05-13T12:38:55.362Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Avec la participation de @jphcoi.bsky.social, @piotram.bsky.social et bien d'autres.

Informations et inscriptions 👇 https://medialab.sciencespo.fr/actu/the-ai-mediated-public-sphere/","Avec la participation de @jphcoi.bsky.social, @piotram.bsky.social et bien d'autres.

Informations et inscriptions 👇",0,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,bafyreictmhdr5zjag2fw7u7s264eq7ofk6ob5pk2afvhmape76oqcj4uaq,3mlqd2d4jnc2r,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mlqd2d4jnc2r,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mlqd2d4jnc2r,did:plc:v4ircu6fe6vv5aanmbpuciu5,bafyreictmhdr5zjag2fw7u7s264eq7ofk6ob5pk2afvhmape76oqcj4uaq,3mlqd2d4jnc2r,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mlqd2d4jnc2r,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3mlqd2d4jnc2r,did:plc:v4ircu6fe6vv5aanmbpuciu5,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/the-ai-mediated-public-sphere/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/the-ai-mediated-public-sphere/,The AI-Mediated Public Sphere | médialab Sciences Po,L’Observatoire Européen de la Polarisation (EPO) et l’Institut Libres pour les Transformations Numériques de Sciences Po organisent une série d’événements les 18 et 19 mai 2026. Ces événements réuniro...,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreicpbz5cp4vgfk5vi4joqjmykk4kivcgyohtjz3bljjdr6tcqlmua4,,,,,did:plc:qvu4244rakrelilvnvqa62tt|did:plc:u4ocilpjlwlecfbdngiq7cjn,jphcoi.bsky.social|piotram.bsky.social,,,,,,2026-05-19T00:45:19.431917,,1
medialab-scpo.bsky.social,bafyreictmhdr5zjag2fw7u7s264eq7ofk6ob5pk2afvhmape76oqcj4uaq,3mlqd2d4jnc2r,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mlqd2d4jnc2r,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mlqd2d4jnc2r,1778675889,2026-05-13T12:38:09.550000,2026-05-13T12:38:11.165Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"L’Observatoire Européen de la Polarisation et l’Institut Libres pour les Transformations Numériques de @sciencespo.bsky.social organisent trois événements les 18 et 19 mai :

➡️Social, Linguistic and Political Dynamics in Social Media Platforms
➡️Interrogating Platform Power
➡️AI in the Public Sphere","L’Observatoire Européen de la Polarisation et l’Institut Libres pour les Transformations Numériques de @sciencespo.bsky.social organisent trois événements les 18 et 19 mai :

➡️Social, Linguistic and Political Dynamics in Social Media Platforms
➡️Interrogating Platform Power
➡️AI in the Public Sphere",0,0,1,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,did:plc:2p6tqhqhfjpexdvllf4nsauv,sciencespo.bsky.social,,,,,,2026-05-19T00:45:19.432166,,1
medialab-scpo.bsky.social,bafyreice4au25cyl5worvnqc7xbg3hjtmz45pcy6mytwdwyviorw7dha2q,3mlpv74yjkc2d,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mlpv74yjkc2d,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mlpv74yjkc2d,1778661018,2026-05-13T08:30:18.517000,2026-05-13T08:30:23.461Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Comment les streamers gagnent-ils de l'argent sur Twitch ?

Le prochain séminaire du médialab analysera les logiques économiques du live streaming à travers la notion de « capitalisme numérique du don ».

🗣️ Nathan Ferret
📅 19/05 à 14h
Inscription 👇 https://medialab.sciencespo.fr/actu/flux-video-et-flux-monetaire-la-plateforme-twitch-au-prisme-de-largent/","Comment les streamers gagnent-ils de l'argent sur Twitch ?

Le prochain séminaire du médialab analysera les logiques économiques du live streaming à travers la notion de « capitalisme numérique du don ».

🗣️ Nathan Ferret
📅 19/05 à 14h
Inscription 👇",0,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/flux-video-et-flux-monetaire-la-plateforme-twitch-au-prisme-de-largent/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/flux-video-et-flux-monetaire-la-plateforme-twitch-au-prisme-de-largent/,Flux vidéo et flux monétaire. La plateforme Twitch au prisme de l'argent | médialab Sciences Po,"Nathan Ferret sera l'invité de cette séance de séminaire. Il discutera des mécanismes de monétisation de contenu sur la plateforme Twitch, en mobilisant la notion de « capitalisme numérique du don ».",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreigmk5sxvbit3xakxeftpq5rwpu3ceapfakebda7thjiu4b2kyzote,,,,,,,,,,,,2026-05-19T00:45:19.432306,,1
medialab-scpo.bsky.social,bafyreiht22tykndax7c5fwm7qdnveiexrm7ziqmbboorchu7jefahsvbjy,3mlntfupihc24,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mlntfupihc24,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mlntfupihc24,1778590377,2026-05-12T12:52:57.752000,2026-05-12T12:53:02.766Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📖 Promesses et utopies du web

À l’occasion de la sortie du livre, la Bibliothèque de @sciencespo.bsky.social organise une présentation et un échange avec son auteur Loup Cellard (chercheur associé au médialab).

@dominiquecardon.bsky.social, chercheur au médialab, participera à la discussion.

🔽 https://medialab.sciencespo.fr/actu/promesses-et-utopies-du-web/","📖 Promesses et utopies du web

À l’occasion de la sortie du livre, la Bibliothèque de @sciencespo.bsky.social organise une présentation et un échange avec son auteur Loup Cellard (chercheur associé au médialab).

@dominiquecardon.bsky.social, chercheur au médialab, participera à la discussion.

🔽",0,0,0,1,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/promesses-et-utopies-du-web/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/promesses-et-utopies-du-web/,Promesses et utopies du web | médialab Sciences Po,"À l’occasion de la sortie de l’ouvrage “Promesses et utopies : une anthologie des manifestes du web”, la Bibliothèque de Sciences Po organise une présentation suivie d’un échange en présence de son au...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreigvfxbjpqjsx2hj4vew3dh5jjrplstr6owiblgdnmttdh4qvznj5u,,,,,did:plc:2p6tqhqhfjpexdvllf4nsauv|did:plc:bzlry7tldixt337jzp5l44ne,sciencespo.bsky.social|dominiquecardon.bsky.social,,,,,,2026-05-19T00:45:19.432596,,1
medialab-scpo.bsky.social,bafyreibd4ywdueobqdd3fflbxt32cfgz5i3dt3qyqjyer5trbmqgd6itz4,3ml6a5inpek2u,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml6a5inpek2u,https://bsky.app/profile/medialab-scpo.bsky.social/post/3ml6a5inpek2u,1778054299,2026-05-06T07:58:19.506000,2026-05-06T07:58:21.163Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,@sciencespo.bsky.social @scpo-research.bsky.social @upcite.bsky.social,@sciencespo.bsky.social @scpo-research.bsky.social @upcite.bsky.social,0,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,bafyreiaflpai6bubahf74vmlbujvd3avwfahearjzw3gr2mxi2tlljqq6m,3ml6a4g4fas2w,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml6a4g4fas2w,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3ml6a4g4fas2w,did:plc:v4ircu6fe6vv5aanmbpuciu5,bafyreictojbqawxktpkve7exx6d6beio3rdi2bdykistgks4aa2dtfcbki,3ml67zzbdsc2w,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml67zzbdsc2w,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3ml67zzbdsc2w,did:plc:v4ircu6fe6vv5aanmbpuciu5,,,,,,,,,,,,,,,,,,,,,,,,did:plc:2p6tqhqhfjpexdvllf4nsauv|did:plc:z7ea6tbzvu4wju2d3av7z5kc|did:plc:4giclucdeaptgwnvbdrootfu,sciencespo.bsky.social|scpo-research.bsky.social|upcite.bsky.social,,,,,,2026-05-19T00:45:19.432810,,1
medialab-scpo.bsky.social,bafyreiaflpai6bubahf74vmlbujvd3avwfahearjzw3gr2mxi2tlljqq6m,3ml6a4g4fas2w,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml6a4g4fas2w,https://bsky.app/profile/medialab-scpo.bsky.social/post/3ml6a4g4fas2w,1778054263,2026-05-06T07:57:43.288000,2026-05-06T07:57:44.967Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📽️ Pour retrouvez l'ensemble des présentations et discussions de cet événement, rendez-vous sur Vimeo ⬇️ https://vimeo.com/showcase/11270732","📽️ Pour retrouvez l'ensemble des présentations et discussions de cet événement, rendez-vous sur Vimeo ⬇️",0,0,1,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,bafyreictojbqawxktpkve7exx6d6beio3rdi2bdykistgks4aa2dtfcbki,3ml67zzbdsc2w,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml67zzbdsc2w,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3ml67zzbdsc2w,did:plc:v4ircu6fe6vv5aanmbpuciu5,bafyreictojbqawxktpkve7exx6d6beio3rdi2bdykistgks4aa2dtfcbki,3ml67zzbdsc2w,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml67zzbdsc2w,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3ml67zzbdsc2w,did:plc:v4ircu6fe6vv5aanmbpuciu5,,,,,,,,,,,,,,https://vimeo.com/showcase/11270732,vimeo.com,https://vimeo.com/showcase/11270732,Projet Résin on Vimeo,"Join the web’s most supportive community of creators and get high-quality tools for hosting, sharing, and streaming videos in gorgeous HD with no ads.",,,,,,,,,,,,,2026-05-19T00:45:19.432954,,1
medialab-scpo.bsky.social,bafyreictojbqawxktpkve7exx6d6beio3rdi2bdykistgks4aa2dtfcbki,3ml67zzbdsc2w,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml67zzbdsc2w,https://bsky.app/profile/medialab-scpo.bsky.social/post/3ml67zzbdsc2w,1778054182,2026-05-06T07:56:22.709000,2026-05-06T07:56:28.767Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Retour en images sur les journées d'études RésIn !

Les 1er et 2 avril 2026, le réseau d’ingénieur·es dans la recherche (RésIn) a rassemblé des professionnel·les des méthodes pour interroger leur rôle dans la mise en place de dispositifs participatifs de recherche.

En savoir plus 🔽 https://medialab.sciencespo.fr/actu/retour-en-images-sur-les-journees-detudes-resin-recherches-et-demarches-participatives-quels-apports-des/","Retour en images sur les journées d'études RésIn !

Les 1er et 2 avril 2026, le réseau d’ingénieur·es dans la recherche (RésIn) a rassemblé des professionnel·les des méthodes pour interroger leur rôle dans la mise en place de dispositifs participatifs de recherche.

En savoir plus 🔽",1,0,1,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/retour-en-images-sur-les-journees-detudes-resin-recherches-et-demarches-participatives-quels-apports-des/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/retour-en-images-sur-les-journees-detudes-resin-recherches-et-demarches-participatives-quels-apports-des/,Retour en images sur les journées d'études RésIn - Recherches et démarches participatives : quels apports des ingénieur·es et professionnel·les d’appui à la recherche ? | médialab Sciences Po,"Dans le cadre des activités du réseau d’ingénieur·es dans la recherche (RésIn), les journées d’études des 1er et 2 avril 2026 à Sciences Po ont rassemblé des professionnel·les des méthodes pour interr...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreichmmzt3zcro32hjfmsictd62iz3rkoynpkamgpuumvlgminz3gyi,,,,,,,,,,,,2026-05-19T00:45:19.433146,,1
medialab-scpo.bsky.social,bafyreidzpfeaohc3frxp2pyfil4vplmoiiw7bfpbvooogjfp53iczlhk5u,3ml47b5kd5223,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml47b5kd5223,https://bsky.app/profile/medialab-scpo.bsky.social/post/3ml47b5kd5223,1777984628,2026-05-05T12:37:08.860000,2026-05-05T12:37:14.161Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Une réflexion autour de la manière dont l'IA transforme notre rapport aux normes.

@dntrcc.bsky.social et Gabriel Alcaras, chercheurs au médialab, interviendront pour une présentation ""Disqualifying Actions: Working with Artificial Intelligence within Professional Norms""

En savoir plus 👇 https://medialab.sciencespo.fr/en/news/stanford-and-dicen-conference-norms-in-the-age-of-ai/","Une réflexion autour de la manière dont l'IA transforme notre rapport aux normes.

@dntrcc.bsky.social et Gabriel Alcaras, chercheurs au médialab, interviendront pour une présentation ""Disqualifying Actions: Working with Artificial Intelligence within Professional Norms""

En savoir plus 👇",1,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,bafyreiboauigvni5nkzjvadetd3pw3eljdvgjx5e2fvkslyh7vnd23tn2u,3ml477r6qes23,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml477r6qes23,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3ml477r6qes23,did:plc:v4ircu6fe6vv5aanmbpuciu5,bafyreiboauigvni5nkzjvadetd3pw3eljdvgjx5e2fvkslyh7vnd23tn2u,3ml477r6qes23,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml477r6qes23,https://bsky.app/profile/did:plc:v4ircu6fe6vv5aanmbpuciu5/post/3ml477r6qes23,did:plc:v4ircu6fe6vv5aanmbpuciu5,,,,,,,,,,,,,,https://medialab.sciencespo.fr/en/news/stanford-and-dicen-conference-norms-in-the-age-of-ai/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/en/news/stanford-and-dicen-conference-norms-in-the-age-of-ai/,Stanford & DICEN Conference « Norms in the Age of AI » | médialab Sciences Po,"On May 11 and 12, a second conference",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreiaxjfvt3mylfjq6jwf4ouwmjnta7vm2vtyrudvxxy6iao5fs3s5km,,,,,did:plc:e4zba53loh4y2rjdj2y65o7y,dntrcc.bsky.social,,,,,,2026-05-19T00:45:19.433348,,1
medialab-scpo.bsky.social,bafyreiboauigvni5nkzjvadetd3pw3eljdvgjx5e2fvkslyh7vnd23tn2u,3ml477r6qes23,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3ml477r6qes23,https://bsky.app/profile/medialab-scpo.bsky.social/post/3ml477r6qes23,1777984582,2026-05-05T12:36:22.341000,2026-05-05T12:36:24.172Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📅 11-12 Mai : 2nd Conference ""Norms in the Age of Intelligent Machines: Bodies, Knowledge, Governmentality""

@stanford.edu et le laboratoire DICEN de l' @univeiffel.bsky.social organisent une conférence réunissant les sciences humaines, les sciences sociales et les STS.

🔽","📅 11-12 Mai : 2nd Conference ""Norms in the Age of Intelligent Machines: Bodies, Knowledge, Governmentality""

@stanford.edu et le laboratoire DICEN de l' @univeiffel.bsky.social organisent une conférence réunissant les sciences humaines, les sciences sociales et les STS.

🔽",0,1,1,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,did:plc:g4hvoheq6rco2cmvwekuy77g|did:plc:7enupzvmm42zif25oqyxoomo,stanford.edu|univeiffel.bsky.social,,,,,,2026-05-19T00:45:19.433588,,1
medialab-scpo.bsky.social,bafyreib3fxbh5joez4yta7sjkugdfvqafd3wv4mtb7wepyza3mfz7hxj6m,3mkzatqlonk2r,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mkzatqlonk2r,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mkzatqlonk2r,1777883247,2026-05-04T08:27:27.334000,2026-05-04T08:27:29.360Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"📣 Demain, ne manquez pas le séminaire du médialab présenté par Nina Teresa Kiderlin.

Une analyse de la construction du savoir sociologique depuis 1968.

Pour s'inscrire 👇 https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/","📣 Demain, ne manquez pas le séminaire du médialab présenté par Nina Teresa Kiderlin.

Une analyse de la construction du savoir sociologique depuis 1968.

Pour s'inscrire 👇",0,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,Boundaries of Knowledge Production: The Transformation of Disciplinary Sociology in the United States 1968-2023 | médialab Sciences Po,"Cette séance de séminaire sera présentée par Nina Teresa Kiderlin, chercheuse post-doctorante invitée au médialab. Elle examinera la construction du savoir en sociologie depuis 1968.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreic3tn7yunapgjs4ocpsuxqdahqni467eqnbxqlpmev3zj32i4oxmi,,,,,,,,,,,,2026-05-19T00:45:19.433720,,1
medialab-scpo.bsky.social,bafyreicp65twj6uya23ext53zqpkqvdkg5ycczdvvbmpmekjn43jxhp54a,3mkn2yfouqc2k,at://did:plc:v4ircu6fe6vv5aanmbpuciu5/app.bsky.feed.post/3mkn2yfouqc2k,https://bsky.app/profile/medialab-scpo.bsky.social/post/3mkn2yfouqc2k,1777464644,2026-04-29T12:10:44.365000,2026-04-29T12:10:46.061Z,did:plc:v4ircu6fe6vv5aanmbpuciu5,medialab-scpo.bsky.social,"Comment la sociologie américaine a-t-elle évoluée depuis 1968 ?

📅 Mardi 5 mai, Nina Teresa Kiderlin analysera l’émergence d’une réflexivité critique dans la discipline et les tensions entre neutralité scientifique et engagement politique.

Détails et inscription ⬇️ https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/","Comment la sociologie américaine a-t-elle évoluée depuis 1968 ?

📅 Mardi 5 mai, Nina Teresa Kiderlin analysera l’émergence d’une réflexivité critique dans la discipline et les tensions entre neutralité scientifique et engagement politique.

Détails et inscription ⬇️",0,0,0,0,0,,https://bsky.app/profile/medialab-scpo.bsky.social,Sciences Po médialab ,en,https://cdn.bsky.app/img/avatar/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreice5f2jdvzjdbyyougormlqnmiyl4zjijucwdwvrf4ok4rqq5uibq,2024-11-28T19:23:36.246000,1732821816,,,,,,,,,,,,,,,,,,,,,,,,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,medialab.sciencespo.fr,https://medialab.sciencespo.fr/actu/boundaries-of-knowledge-production-the-transformation-of-disciplinary-sociology-in-the-united-states-1968-2023/,Boundaries of Knowledge Production: The Transformation of Disciplinary Sociology in the United States 1968-2023 | médialab Sciences Po,"Cette séance de séminaire sera présentée par Nina Teresa Kiderlin, chercheuse post-doctorante invitée au médialab. Elle examinera la construction du savoir en sociologie depuis 1968.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:v4ircu6fe6vv5aanmbpuciu5/bafkreic3tn7yunapgjs4ocpsuxqdahqni467eqnbxqlpmev3zj32i4oxmi,,,,,,,,,,,,2026-05-19T00:45:19.433916,,1
